"DOTA_Tooltip_ability_item_hd_Harlequin_green_hat"	"哈勒昆之帽<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_modifier_item_hd_rubick_cube_buff"                   "魔方之迷-解谜中"
"DOTA_Tooltip_modifier_item_hd_rubick_cube_active"                   "魔方之迷-解谜完成"




// Nestled in the Fields of Endless Carnage lies the city of Quoidge. An undead metropolis where slovenly butchers rub shoulders with the most proper of corpses. To the living, this cloak is grotesque. To dead, it's the height of fashion.
"DOTA_Tooltip_ability_item_hd_cloak_of_endless_carnage"	"戮尽斗篷<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_cloak_of_endless_carnage_Description"	"<h1>被动：戮尽</h1>死灵的力量总是最为强大的，每次你从冥界苏生时，将在获得10点智力加成，可以叠加至100，持续180秒，每次死亡后将刷新持续时间。<br>\n<h1>被动：死者返生</h1>你被友军复活后不会被施加'虚弱'状态，且复活所需时间减少5秒。"
"DOTA_Tooltip_ability_item_hd_cloak_of_endless_carnage_Lore"	"戮尽之地之上，坐落着囚尸岭，一座亡灵之都。在这里，邋遢的屠夫与穿着体面的尸体打交道。在活人眼里，这件斗篷诡异丑陋。但对死人来说，这可是最顶尖的时尚。"
"DOTA_Tooltip_ability_item_hd_cloak_of_endless_carnage_Note0"	"额外的说明：<br>复活时间减少只生效于普通的复活。"
"DOTA_Tooltip_ability_item_hd_cloak_of_endless_carnage_bonus_int"	"+$int"
"DOTA_Tooltip_ability_item_hd_cloak_of_endless_carnage_bonus_spell_amp"	"%+$spell_amp"
"DOTA_Tooltip_modifier_item_hd_cloak_of_endless_carnage"                   "戮尽"



// In the right hands, this orb can undermine the most well laid of plans... naturally Vanessa always keeps a few in her possession.
"DOTA_Tooltip_ability_item_hd_obliterating_orb"	"抹灭法球<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_obliterating_orb_Description"	"<h1>被动：抹灭</h1>你在造成魔法伤害后，将对目标施加10%%-40%%的随机魔法抗性削减，削减效果固定持续5秒。"
"DOTA_Tooltip_ability_item_hd_obliterating_orb_Lore"	"在专家手里，这颗法球能摧毁哪怕最完备的计划……当然，凡妮莎总会给自己留上几颗。"
"DOTA_Tooltip_ability_item_hd_obliterating_orb_Note0"	"额外的说明：<br>对已携带削减效果的敌人不会触发被动效果，削减效果受到概率事件触发增强的增幅。"
"DOTA_Tooltip_ability_item_hd_obliterating_orb_bonus_spell_amp"	"%+$spell_amp"

"DOTA_Tooltip_modifier_item_hd_obliterating_orb_debuff"                   "抹灭"
"DOTA_Tooltip_modifier_item_hd_obliterating_orb_debuff_Description"       "减少%dMODIFIER_PROPERTY_MAGICAL_RESISTANCE_BONUS%%%魔法抗性" 





// To those willing to step into a world of Demonic etiquette and politics, the Court of Ristul is willing to offer considerable power... for a price.
"DOTA_Tooltip_ability_item_hd_ristul_emblem"	"瑞斯托纹章<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_ristul_emblem_Description"	"<h1>被动：恶魔律法</h1>周围敌人将减少10点防御力与20%%魔法抗性，而你自身将受到双倍的效果。<br>作用范围：800"
"DOTA_Tooltip_ability_item_hd_ristul_emblem_Lore"	"如果有人愿意迈进一个奉行恶魔礼仪与律令的世界，那么瑞斯托王廷很乐意为他们提供强大的力量……当然也不是免费的。"
"DOTA_Tooltip_ability_item_hd_ristul_emblem_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_ristul_emblem_bonus_str"	"+$str"

"DOTA_Tooltip_modifier_item_hd_ristul_emblem_debuff"                   "恶魔律法"
"DOTA_Tooltip_modifier_item_hd_ristul_emblem_debuff_Description"       "魔法抗性:-%dMODIFIER_PROPERTY_MAGICAL_RESISTANCE_BONUS%%%<br>护甲：-%dMODIFIER_PROPERTY_TOOLTIP%" 









// The warrior priests of the Rumusque Faithful are led by Lady Anshu, and their mere presence can bolster the hearts of the virtuous.
"DOTA_Tooltip_ability_item_hd_rumusque_vestments"	"鲁姆斯克法袍<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_rumusque_vestments_Description"	"<h1>被动：愈疗</h1>当你治疗一名友方英雄累计治疗量到达其最大生命值100%%时，将使其提升5%%的伤害，独立叠加持续30秒，最多有效40%%。"
"DOTA_Tooltip_ability_item_hd_rumusque_vestments_Lore"	"鲁姆斯克信徒中的战士祭司由安苏夫人领导，光是他们的存在就能鼓舞修道者之心。"
"DOTA_Tooltip_ability_item_hd_rumusque_vestments_bonus_heal_amp"	"%+$heal_amp"
"DOTA_Tooltip_ability_item_hd_rumusque_vestments_bonus_int"	"+$int"
"DOTA_Tooltip_modifier_item_hd_rumusque_vestments_buff"                   "愈疗"
"DOTA_Tooltip_modifier_item_hd_rumusque_vestments_buff_Description"       "赋予%dMODIFIER_PROPERTY_TOOLTIP%%%伤害增强" 




// Some heroes have a greater flair for the dramatic than others.
"DOTA_Tooltip_ability_item_hd_hero_cape"	"英雄披风<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_hero_cape_Description"	"<h1>被动：英雄之路</h1>你造成的技能伤害会提高18%%(非提高技能伤害)，以生命移除的方式造成，忽略所有抗性。"
"DOTA_Tooltip_ability_item_hd_hero_cape_Lore"	"有些英雄就是比其他人更擅长上演戏剧性的一幕……"
"DOTA_Tooltip_ability_item_hd_hero_cape_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_hero_cape_bonus_all_attribute"	"+$all"




// Magic can be more fragile than most people think.
"DOTA_Tooltip_ability_item_hd_demagicking_maul"	"祛魔之槌<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_demagicking_maul_Description"	"<h1>被动：祛魔</h1>你在攻击/被攻击时将以生命移除的方式削减目标/攻击来源的生命值，数值等同于你最大生命值的5%%/3%%。<br>\n<h1>被动：契约</h1><br>你的最大生命值增加50%%，但你的最大当前生命将被锁定至50%%（与10000取最小值）。"
"DOTA_Tooltip_ability_item_hd_demagicking_maul_Lore"	"魔法可能比多数人以为的要脆弱得多。"
"DOTA_Tooltip_ability_item_hd_demagicking_maul_Note0"	"额外的说明："






// To bolster their numbers, the Sisters of the Veil often abduct children and train them in their ways. When they come of age, they are bestowed this, in preparation of their first kill.
"DOTA_Tooltip_ability_item_hd_assassin_veil"	"刺客面纱<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_assassin_veil_Description"	"<h1>被动：刺客信条</h1>你的下一次暴击伤害将提高100%%（乘法）<br><br>冷却时间：5秒<br>\n<h1>被动：狂战士信条</h1><br>每次攻击可以减少5%%的冷却时间。"
"DOTA_Tooltip_ability_item_hd_assassin_veil_Lore"	"为了壮大势力，幻纱姐妹会经常诱拐孩童并传以姐妹会之道。这些孩子在成人之时会被授予此面纱，准备进行生平第一次杀戮。"
"DOTA_Tooltip_ability_item_hd_assassin_veil_Note0"	"额外的说明：<br>加成保持一帧时间"
"DOTA_Tooltip_ability_item_hd_assassin_veil_bonus_damage"	"+$damage"
"DOTA_Tooltip_modifier_item_hd_assassin_veil_active"                   "刺客信条"
"DOTA_Tooltip_modifier_item_hd_assassin_veil_active_Description"       "提升100%%暴击伤害" 





// Many characterise the Jasper Circle as a group of assassins for hire... this is a crude oversimplification. Lorlin Lasan's spy ring offers many services to those who can afford them, murder just happens to be the most popular.
"DOTA_Tooltip_ability_item_hd_jasper_daggers"	"碧玉匕首<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_jasper_daggers_Description"	"<h1>被动：狂乱刺击</h1>当你在背后攻击一名敌人时，可以强制其进入1秒的眩晕，在这1秒内你的基础攻击间隔变为0.3秒。<br><br>冷却时间：对同一名敌人有5秒冷却"
"DOTA_Tooltip_ability_item_hd_jasper_daggers_Lore"	"很多人说碧玉会不过是一群拿钱办事的刺客……这种说法未免也太简单粗暴了。洛琳·拉山的间谍网可以提供许多服务，只要顾客出得起价钱。刺杀只是最受欢迎的一种罢了。"
"DOTA_Tooltip_ability_item_hd_jasper_daggers_Note0"	"额外的说明：<br>不同装备携带者对同一名敌人共享冷却。"
"DOTA_Tooltip_ability_item_hd_jasper_daggers_bonus_agi"	"+$agi"
"DOTA_Tooltip_modifier_item_hd_jasper_daggers_delay"                   "警惕背身"
"DOTA_Tooltip_modifier_item_hd_jasper_daggers_delay_Description"       "不会被触发'狂乱刺击'" 


// Long ago, the Apotheosis Blade was forged with a singular and wicked purpose: to let the wielder kill a god and assume its power. Today, it is but one of many accursed artifacts safely tucked away inside the Burnt Hall of Weeping Rose.
"DOTA_Tooltip_ability_item_hd_god_slaying_emperor_blade"	"封神之刃<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_god_slaying_emperor_blade_Description"	"<h1>被动：封神</h1>攻击可以忽略目标40%%的正向护甲。"
"DOTA_Tooltip_ability_item_hd_god_slaying_emperor_blade_Lore"	"许久以前，出于一个简单而邪恶的理由，而打造了封神之刃，那便是让持有之人弑神并获取其力量。如今，它不过是收纳到垂枝玫瑰的焦黑大殿中的众多被诅咒的神器之一。"
"DOTA_Tooltip_ability_item_hd_god_slaying_emperor_blade_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_god_slaying_emperor_blade_bonus_damage"	"+$damage"






// Rose Scepter
"DOTA_Tooltip_ability_item_hd_rose_scepter"	"蔷薇权杖<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_rose_scepter_Description"	"<h1>主动：贫者的蔷薇</h1>在目标地点种下蔷薇，持续散发毒性，降低周围敌人的魔法抗性，并每秒造成一次魔法伤害。<br><br>持续时间：15秒<br>作用范围：600<br>魔法抗性降低：20%%（每有20%%技能伤害额外提供1%%，最多到达40%%）<br>伤害：施法者智力*1.5+最大魔法值的8%%"
// The Poor Man's Rose is a low-budget and small mass destruction weapon with frightening destructive capabilities. It is cheap, can be mass-produced in short amounts of time, and is favored by small dictatorships.
"DOTA_Tooltip_ability_item_hd_rose_scepter_Lore"	"贫者玫瑰是一种低成本的小型大规模杀伤性武器，具有可怕的破坏力。它便宜，可以在短时间内大量生产，因此受到独裁小国的青睐。"
"DOTA_Tooltip_ability_item_hd_rose_scepter_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_rose_scepter_bonus_int"	"+$int"
"DOTA_Tooltip_ability_item_hd_rose_scepter_bonus_spell_damage"	"%+$spell_amp"
"DOTA_Tooltip_modifier_item_hd_rose_scepter_debuff"                   "贫者的蔷薇"
"DOTA_Tooltip_modifier_item_hd_rose_scepter_debuff_Description"       "减少%dMODIFIER_PROPERTY_MAGICAL_RESISTANCE_BONUS%%%魔法抗性" 

"DOTA_Tooltip_ability_item_hd_siren_clothing"	"娜迦服装<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_siren_clothing_Description"	"<h1>被动：激流</h1>你的攻击有10%%触发一次激流，对周围300范围内的至多5名敌人造成全额攻击力*30%%的物理伤害，并削弱其10点护甲，持续1秒。<br><br>冷却时间：0.3秒<br>\n<h1>被动：娜迦族的怒火</h1><br>如果你本身不是娜迦族，同时有为娜迦的队友，只要你穿戴着这件服装便会额外受到25%%的伤害。"
"DOTA_Tooltip_ability_item_hd_siren_clothing_Lore"	"由娜迦族的皮制成的服装，蕴含着大海的力量。但记住，除非你自身为娜迦，否则你将引起同为娜迦队友的愤怒。"
"DOTA_Tooltip_ability_item_hd_siren_clothing_Note0"	"额外的说明：<br>如果拥有激流天赋会产生融合效果。"
"DOTA_Tooltip_ability_item_hd_siren_clothing_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_siren_clothing_bonus_agi"	"+$agi"
"DOTA_HUD_siren_clothing_info1"   "{s:player_name}:你是什么意思？"
"DOTA_HUD_siren_clothing_info2"   "{s:player_name}:你胆子真大啊！"
"DOTA_HUD_siren_clothing_info3"   "{s:player_name}:……#*%%##%%####%%！"
"DOTA_HUD_siren_clothing_info4"   "{s:player_name}:你会后悔的！"
"DOTA_Tooltip_modifier_item_hd_siren_clothing_caster_debuff"                   "娜迦族的怒火"
"DOTA_Tooltip_modifier_item_hd_siren_clothing_caster_debuff_Description"       "额外受到%dMODIFIER_PROPERTY_TOOLTIP%%%伤害" 
"DOTA_Tooltip_modifier_item_hd_siren_clothing_debuff"                   "激流"
"DOTA_Tooltip_modifier_item_hd_siren_clothing_debuff_Description"       "护甲减少%dMODIFIER_PROPERTY_TOOLTIP%" 





"DOTA_Tooltip_ability_item_hd_rubick_cube2"	"魔方之迷V2<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_rubick_cube2_Description"	"<h1>消耗：研究</h1>解开魔方的奥秘，你需要有两个'魔方之谜V2'，解谜完成后你可以在中立物品栏装备物品。"
"DOTA_Tooltip_ability_item_hd_rubick_cube2_Lore"	"拉比克发现了一个神秘的物质……"
"DOTA_Tooltip_ability_item_hd_rubick_cube2_Note0"	"额外的说明：<br>你可以使用队友的魔方"
"DOTA_Tooltip_modifier_item_hd_rubick_cube2_buff"                   "魔方之迷V2-解谜中"
"DOTA_Tooltip_modifier_item_hd_rubick_cube2_active"                   "魔方之迷V2-解谜完成"





"DOTA_Tooltip_ability_item_hd_phoenix_ring"	"菲尼克斯之戒<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_phoenix_ring_Lore"	"凤凰涅槃时产生的烈焰所铸造的一枚戒指，守护着佩戴者远离死亡。"
"DOTA_Tooltip_ability_item_hd_phoenix_ring_Description"	"<h1>消耗：融合</h1>捏碎指环使一部分能量与自身融合，你将永久获得涅槃效果（仅一次）\n<h1>被动：涅槃</h1>魔瓶的效力增加100%%，同时每隔25秒你可以恢复一点魔瓶的能量点数。"
"DOTA_Tooltip_ability_item_hd_phoenix_ring_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_phoenix_ring_bonus_mana"	"+$mana"
"DOTA_Tooltip_ability_item_hd_phoenix_ring_Note0"	"额外的说明："
"DOTA_Tooltip_modifier_item_hd_phoenix_ring"                   "涅槃"
"DOTA_Tooltip_modifier_item_hd_phoenix_ring_active"                   "涅槃"



"DOTA_Tooltip_ability_item_hd_book_of_death_2"	"亡者之书<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_book_of_death_2_Description"	"<h1>被动：亡魂操控</h1>与自身召唤的不死者建立一道特殊的连接，当召唤者周围1000范围内有任意单位死亡时，可以抽取其灵魂赋予给名下的所有召唤不死者物，使其全额攻击力提高4%%，最多叠加至100%%。"
"DOTA_Tooltip_ability_item_hd_book_of_death_2_Lore"	"凡妮莎想把它送去焦黑大殿。皮尔庞特想把它安全地锁在蓝宝石教团。是冰晶圣女建议将它留给傲洛斯的……虽然不情愿，他们都同意了。"
"DOTA_Tooltip_ability_item_hd_book_of_death_2_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_book_of_death_2_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_book_of_death_2_bonus_summon_intensity"	"%+$summon_intensity"

"DOTA_Tooltip_modifier_item_hd_book_of_death_2_active"                   "亡魂操控"
"DOTA_Tooltip_modifier_item_hd_book_of_death_2_active_Description"       "全额攻击力提升%dMODIFIER_PROPERTY_DAMAGEOUTGOING_PERCENTAGE%%%" 







"DOTA_Tooltip_ability_item_hd_kraken_shell_armor"	"克拉肯之甲<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_kraken_shell_armor_Description"	"<h1>被动：北海巨妖之力</h1>在受到伤害时记录受到伤害的原始值（受到各项减免之前，包括护甲与魔法抗性），每隔15秒将这段时间受到伤害的15%%转化为无视护盾破坏的护盾。护盾持续10秒，但最多到达最大生命值的500%%。"
"DOTA_Tooltip_ability_item_hd_kraken_shell_armor_Lore"	"如果它缠绕住了最大的战舰，它可以将船推入洋底。"
"DOTA_Tooltip_ability_item_hd_kraken_shell_armor_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_kraken_shell_armor_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_kraken_shell_armor_bonus_armor"	"+$armor"
"DOTA_Tooltip_modifier_item_hd_kraken_shell_armor_active"	"北海巨妖之盾"



"DOTA_Tooltip_ability_item_hd_head_of_medusa"	"美杜莎之首<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_head_of_medusa_Description"	"<h1>主动：石化凝视</h1>可以瞬间石化周围800范围内的敌人(包括魔免)，并使其受到额外的物理伤害。<br><br><br>额外物理伤害：60%%<br>持续时间：5秒"
"DOTA_Tooltip_ability_item_hd_head_of_medusa_Lore"	"睥睨万物才是值得拥有的美貌—这才是能够改变世界的力量。"
"DOTA_Tooltip_ability_item_hd_head_of_medusa_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_head_of_medusa_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_hd_head_of_medusa_bonus_agi"	"+$agi"

"DOTA_Tooltip_modifier_item_hd_head_of_medusa_active"                   "石化凝视"
"DOTA_Tooltip_modifier_item_hd_head_of_medusa_active_Description"       "额外受到%dMODIFIER_PROPERTY_INCOMING_PHYSICAL_DAMAGE_PERCENTAGE%%%物理伤害" 


"DOTA_Tooltip_ability_item_hd_sven_mask"	"斯温的头盔<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_sven_mask_Description"	"<h1>被动：神力</h1>每隔1秒就积攒10%%的神力，当神力积攒到500%%开启爆发，在10秒内提高40%%的全额攻击力。每次攻击还将积攒1%%的神力。"
"DOTA_Tooltip_ability_item_hd_sven_mask_Lore"	"守夜骑士最初的头盔，陪伴了斯温大半生的时间。在与主宰的战斗中伴随着主宰的觉醒，这顶头盔与在神之力量的影响下获得了新的力量。"
"DOTA_Tooltip_ability_item_hd_sven_mask_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_sven_mask_bonus_damage"	"%+$full_damage"

"DOTA_Tooltip_modifier_item_hd_sven_mask"                   "神力"
"DOTA_Tooltip_modifier_item_hd_sven_mask_Description"       "积累能量" 

"DOTA_Tooltip_modifier_item_hd_sven_mask_active"                   "神力爆发"
"DOTA_Tooltip_modifier_item_hd_sven_mask_active_Description"       "攻击力提升%dMODIFIER_PROPERTY_DAMAGEOUTGOING_PERCENTAGE%%%" 





"DOTA_Tooltip_ability_item_hd_shisui"	"断水刃·止水<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_shisui_Description"	"<h1>被动：大坝谁修哈</h1>攻击有13%%几率操控水流，使目标防御力减少2点，独立叠加持续7秒，同时利用曲率加速下一次攻击的速度，可以提升800点。"
"DOTA_Tooltip_ability_item_hd_shisui_Lore"	"可以轻松让水面断开的刀，其刀刃上附带着特殊的力量，可以使水流像曲率引擎一般向后褪去，因此熟练运用这把刀的人也可以操控水流。"
"DOTA_Tooltip_ability_item_hd_shisui_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_hd_shisui_bonus_attack_speed"	"+$attack"


"DOTA_Tooltip_modifier_item_hd_shisui_debuff"                   "大坝谁修哈"
"DOTA_Tooltip_modifier_item_hd_shisui_debuff_Description"       "防御力减少%dMODIFIER_PROPERTY_TOOLTIP%" 



"DOTA_Tooltip_ability_item_hd_horn_of_the_alpha"	"统领号角<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_horn_of_the_alpha_Description"	"<h1>被动：统帅</h1>你的召唤物死亡后将会给你提供基础攻击力加成，数值=其攻击力的2%%，独立叠加持续50秒，但最多只提供200点基础攻击力加成。"
"DOTA_Tooltip_ability_item_hd_horn_of_the_alpha_Lore"	"一年一度，断骨部落会有一批半人马被选中参与“伟大狩猎”。这趟远征的目的是要考验部落中最优秀的追踪者的技术与耐力。对这些男男女女们来说，没有什么荣誉比从雷肤兽领袖的头上斩获长角更高了。"
"DOTA_Tooltip_ability_item_hd_horn_of_the_alpha_bonus_damage"	"+$base_damage"
"DOTA_Tooltip_ability_item_hd_horn_of_the_alpha_bonus_attack_speed"	"+$attack"
"DOTA_Tooltip_ability_item_hd_horn_of_the_alpha_bonus_summon_intensity"	"%+$summon_intensity"


"DOTA_Tooltip_modifier_item_hd_horn_of_the_alpha_buff"                   "统帅"
"DOTA_Tooltip_modifier_item_hd_horn_of_the_alpha_buff_Description"       "基础攻击力增加%dMODIFIER_PROPERTY_BASEATTACK_BONUSDAMAGE%" 





"DOTA_Tooltip_ability_item_hd_high_priest_robe"	"大祭司法袍<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_high_priest_robe_Description"	"<h1>被动：神圣协调</h1>治疗一个目标时，为其生成一个临时护盾，可以抵挡等同于治疗值20%%的伤害，持续10秒，最多叠加至目标最大生命值的10倍。"
"DOTA_Tooltip_ability_item_hd_high_priest_robe_Lore"	"传说中的大祭司所穿的法袍，在其去世后跟随其下葬。现在你又看见了这件法袍则说明盗墓已经发生了，那么大祭司生前所拥有的各种神器也会重新出现吧。"
"DOTA_Tooltip_ability_item_hd_high_priest_robe_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_high_priest_robe_heal_receive_amp"	"%+$heal_receive_amp"
"DOTA_Tooltip_ability_item_hd_high_priest_robe_heal_amp"	"%+$heal_amp"
"DOTA_Tooltip_ability_item_hd_high_priest_robe_bonus_int"	"+$int"

"DOTA_Tooltip_modifier_item_hd_high_priest_robe_buff"                   "神圣协调"



"DOTA_Tooltip_ability_item_hd_advanced_keen_optic"	"高级基恩镜片<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_advanced_keen_optic_Lore"	"矮人工匠们的至高工艺结晶。"
"DOTA_Tooltip_ability_item_hd_advanced_keen_optic_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_advanced_keen_optic_attack_range"	"+$attack_range"
"DOTA_Tooltip_ability_item_hd_advanced_keen_optic_cast_range"	"+$cast_range"


"DOTA_Tooltip_ability_item_hd_tears_of_aquastar"	"水蓝星之泪<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_tears_of_aquastar_Lore"	"生命之星中提取的精华所铸造的戒指，蕴含着强大的自然之力。据说这枚戒指有着某种进阶用法，但是鲜为人知。"
"DOTA_Tooltip_ability_item_hd_tears_of_aquastar_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_tears_of_aquastar_Description"	"<h1>主动：守护</h1>可以守护一名指定目标，当其受到致命伤害时，直接免疫伤害同时使其恢复到满血状态且可以进入2秒无敌状态。初始拥有5点能量，可以触发5次，没有能量点后转变为15%%触发几率。<br><br>同一个单位只能受到一枚戒指作用，重复使用没有效果。"
"DOTA_Tooltip_ability_item_hd_tears_of_aquastar_bonus_health"	"+$health"



"DOTA_Tooltip_modifier_item_hd_tears_of_aquastar_active"                   "守护"
"DOTA_Tooltip_modifier_item_hd_tears_of_aquastar_active_Description"       "你被保护了" 





"DOTA_Tooltip_ability_item_hd_wingfall_hammer"	"折翼之锤<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_wingfall_hammer_Description"	"<h1>被动：全视者</h1>攻击敌人时以目标为中心，对400范围内的友军造成治疗效果，治疗数值等于伤害的75%%。"
"DOTA_Tooltip_ability_item_hd_wingfall_hammer_Lore"	"全视者祝福了这把战锤，使持有者获得力量，强化盟友，摧毁敌人。"
"DOTA_Tooltip_ability_item_hd_wingfall_hammer_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_wingfall_hammer_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_hd_wingfall_hammer_bonus_str"	"+$str"


"DOTA_Tooltip_ability_item_hd_tesla_high_energy_gun"	"特斯拉高能炮<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_tesla_high_energy_gun_Description"	"<h1>主动：高能轰击</h1>对指定方向一条直线上的敌人造成全额攻击力*%damage_preatk%的物理伤害，并降低被命中敌人%active_incoming%% 物理伤害减免，持续%duration%秒。\n<h1>被动：轻量轰击</h1>攻击时触发仅有%index%% 伤害的主动效果，至多%cd%秒触发一次。\n<h1>被动：炮击修正</h1>持有者的每点额外攻击距离会提供%range_damage%点攻击力。\n<font color=\"#606060\">这件装备的降低伤害减免在造成伤害之前。</font>"
"DOTA_Tooltip_ability_item_hd_tesla_high_energy_gun_Lore"	"利用某种特殊材料而制造的能量武器，即使最为技艺高深的矮人工匠也无法理解这种工艺。"
"DOTA_Tooltip_ability_item_hd_tesla_high_energy_gun_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_hd_tesla_high_energy_gun_bonus_attack_range"	"+攻击距离（仅远程）"
//"DOTA_Tooltip_ability_item_hd_tesla_high_energy_gun_attack_range"	"-$anti_attack_range"


"DOTA_Tooltip_ability_item_hd_bogduggs_lucky_femur"	"波格达格的幸运股骨<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_bogduggs_lucky_femur_Description"	"<h1>被动：好运连连</h1>在施放一个可刷新技能后，有%refresh_chance%% 的几率马上刷新该技能。"
"DOTA_Tooltip_ability_item_hd_bogduggs_lucky_femur_Lore"	"再来一次！"

"DOTA_Tooltip_ability_item_hd_bogduggs_lucky_femur_bonus_int"	"+$int"
"DOTA_Tooltip_ability_item_hd_bogduggs_lucky_femur_bonus_attack_speed"	"+$attack"
"DOTA_Tooltip_ability_item_hd_bogduggs_lucky_femur_probability"	"%+$probability"
"DOTA_Tooltip_ability_item_hd_bogduggs_lucky_femur_bonus_attribute"	"+$all_attribute"



"DOTA_Tooltip_ability_item_hd_siltbreaker_rhyzik_eye"	"莱兹克之眼<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_siltbreaker_rhyzik_eye_Description"	"<h1>被动：邪祟之核</h1>获得%bonus_damage%% 所有伤害增加及%bonus_resist%% 伤害减免.\n<h1>开启：邪祟凝聚</h1>激发腐化之力，再次提升自身%bonus_damage_2%% 所有伤害，但受到的伤害增加%bonus_resist_2%%。"
"DOTA_Tooltip_ability_item_hd_siltbreaker_rhyzik_eye_Lore"	"腐化者的眼中存在着力量。"

"DOTA_Tooltip_ability_item_hd_siltbreaker_rhyzik_eye_bonus_attribute"	"+$all_attribute"
"DOTA_Tooltip_ability_item_hd_siltbreaker_rhyzik_eye_bonus_mana_regen"	"+$mana_regen"
"DOTA_Tooltip_ability_item_hd_siltbreaker_rhyzik_eye_bonus_health_regen"	"+$hp_regen"
"DOTA_Tooltip_modifier_item_hd_siltbreaker_rhyzik_eye_active"	"汝已腐化"



"DOTA_Tooltip_ability_item_hd_ultimate_scepter"	"阿哈利姆神杖<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_ultimate_scepter_Description"	"<h1>主动：阿哈利姆的祝福</h1>在5秒内使被动加成效果为2倍。<br>\n<h1>被动：福佑</h1>携带此物品时学习的高阶技能计算基础数值加成时取当前等级+4。"
"DOTA_Tooltip_ability_item_hd_ultimate_scepter_Lore"	"这把权杖属于拥有半神之力的法师。"
"DOTA_Tooltip_ability_item_hd_ultimate_scepter_Note0"	"额外的说明："

"DOTA_Tooltip_modifier_item_hd_ultimate_scepter_active"                   "阿哈利姆的祝福"


// Sometimes , even a star needs a little help to shine bright.
"DOTA_Tooltip_ability_item_hd_selecter_terminal"	"选定者终端<font color=\"#777777\">-第五梯队</font>"
