"DOTA_Tooltip_ability_item_hd_Harlequin_green_hat"	"Harlequin's Hat<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_cloak_of_endless_carnage"	"Cloak of Endless Carnage<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_cloak_of_endless_carnage_Description"	"<h1>Passive: Endless Carnage</h1>The power of the dead is always the most powerful thing. Every time you respawn from the underworld, you will gain 10 INT bonus, which can be stacked up to 100, lasting for 180 seconds. Each respawn will refresh the buff duration.<br>\n<h1>Passive: The Dead Return</h1>After you are respawned by a friendly hero, you will not be apply 'Weak' debuff, and the time required for respawn will be reduced by 5 seconds."
"DOTA_Tooltip_ability_item_hd_cloak_of_endless_carnage_Lore"	"Nestled in the Fields of Endless Carnage lies the city of Quoidge. An undead metropolis where slovenly butchers rub shoulders with the most proper of corpses. To the living, this cloak is grotesque. To dead, it's the height of fashion."
"DOTA_Tooltip_ability_item_hd_cloak_of_endless_carnage_Note0"	"Note: <br>The reduction of respawn time only applies to normal respawn."
"DOTA_Tooltip_ability_item_hd_cloak_of_endless_carnage_bonus_int"	"+$int"
"DOTA_Tooltip_ability_item_hd_cloak_of_endless_carnage_bonus_spell_amp"	"%+$spell_amp"
"DOTA_Tooltip_modifier_item_hd_cloak_of_endless_carnage"                   "Endless Carnage"




"DOTA_Tooltip_ability_item_hd_obliterating_orb"	"Obliterating Orb<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_obliterating_orb_Description"	"<h1>Passive: Wipe Out</h1>After you cause magic damage to an target, you will apply a debuff with a 10%% - 40%% random magic resistance reduction to the target. The debuff effect lasts for 5 seconds."
"DOTA_Tooltip_ability_item_hd_obliterating_orb_Lore"	"In the right hands, this orb can undermine the most well laid of plans... naturally Vanessa always keeps a few in her possession."
"DOTA_Tooltip_ability_item_hd_obliterating_orb_Note0"	"Note: <br>The passive effect will not be triggered on the enemies have carried a debuff. The reduction effect is affected by the Probability Event Trigger AMP."
"DOTA_Tooltip_ability_item_hd_obliterating_orb_bonus_spell_amp"	"%+$spell_amp"

"DOTA_Tooltip_modifier_item_hd_obliterating_orb_debuff"                   "Wipe Out"
"DOTA_Tooltip_modifier_item_hd_obliterating_orb_debuff_Description"       "Magic resistance reduced by %dMODIFIER_PROPERTY_MAGICAL_RESISTANCE_BONUS%%%" 






"DOTA_Tooltip_ability_item_hd_ristul_emblem"	"Ristul Emblem<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_ristul_emblem_Description"	"<h1>Passive: Law of Demonic</h1>Surrounding enemies's armor reduced by 10 points and magic resistance reduced by 20%%, and you will receive double effects.<br>Effect Range: 800"
"DOTA_Tooltip_ability_item_hd_ristul_emblem_Lore"	"To those willing to step into a world of Demonic etiquette and politics, the Court of Ristul is willing to offer considerable power... for a price."
"DOTA_Tooltip_ability_item_hd_ristul_emblem_Note0"	"Note: "
"DOTA_Tooltip_ability_item_hd_ristul_emblem_bonus_str"	"+$str"

"DOTA_Tooltip_modifier_item_hd_ristul_emblem_debuff"                   "Law of Demonic"
"DOTA_Tooltip_modifier_item_hd_ristul_emblem_debuff_Description"       "Magic resistance:-%dMODIFIER_PROPERTY_MAGICAL_RESISTANCE_BONUS%%%<br>Armor-%dMODIFIER_PROPERTY_TOOLTIP%" 






"DOTA_Tooltip_ability_item_hd_rumusque_vestments"	"Rumusque Vestments<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_rumusque_vestments_Description"	"<h1>Passive: Healing Conversion</h1>When you heal an ally hero and the cumulative amount of healing reaches 100%% of his maximum HP, his outgoing damage will be increased by 5%%. Stackomg independent lasts for 30 seconds, up to 40%%."
"DOTA_Tooltip_ability_item_hd_rumusque_vestments_Lore"	"The warrior priests of the Rumusque Faithful are led by Lady Anshu, and their mere presence can bolster the hearts of the virtuous."
"DOTA_Tooltip_ability_item_hd_rumusque_vestments_bonus_heal_amp"	"%+$heal_amp"
"DOTA_Tooltip_ability_item_hd_rumusque_vestments_bonus_int"	"+$int"
"DOTA_Tooltip_modifier_item_hd_rumusque_vestments_buff"                   "Healing Conversion"
"DOTA_Tooltip_modifier_item_hd_rumusque_vestments_buff_Description"       "Outgoing damage increased by %dMODIFIER_PROPERTY_TOOLTIP%%%" 




"DOTA_Tooltip_ability_item_hd_hero_cape"	"Hero Cape<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_hero_cape_Description"	"<h1>Passive: Heroic Road</h1>The spell damage you cause will be increased by 18%% (not spell damage amp), as HP removing, ignoring all resistances."
"DOTA_Tooltip_ability_item_hd_hero_cape_Lore"	"Some heroes have a greater flair for the dramatic than others."
"DOTA_Tooltip_ability_item_hd_hero_cape_Note0"	"Note: "
"DOTA_Tooltip_ability_item_hd_hero_cape_bonus_all_attribute"	"+$all"





"DOTA_Tooltip_ability_item_hd_demagicking_maul"	"Demagicking Maul<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_demagicking_maul_Description"	"<h1>Passive: Demagicking</h1>When attacking/being attacked, you will cause additional damage to the target/attack source by HP removing, the value is equal to 5%%/3%% of your maximum HP.<br>\n<h1>Passive: Contract</h1><br>Your maximum HP is increased by 50%%, but your maximum current HP will be locked to 50%% (If 50%% exceeds 10000, the limit will be 10000)."
"DOTA_Tooltip_ability_item_hd_demagicking_maul_Lore"	"Magic can be more fragile than most people think."
"DOTA_Tooltip_ability_item_hd_demagicking_maul_Note0"	"Note: "



"DOTA_Tooltip_ability_item_hd_assassin_veil"	"Assassin Veil<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_assassin_veil_Description"	"<h1>Passive: Assassin's Creed</h1>Your next critical damage will be increased by 100%% (multiplication)<br><br>Cooldown time: 5 seconds<br>\n<h1>Passive: Berserker's Creed</h1><br>Each attack reduces the cooldown by 5%%."
"DOTA_Tooltip_ability_item_hd_assassin_veil_Lore"	"To bolster their numbers, the Sisters of the Veil often abduct children and train them in their ways. When they come of age, they are bestowed this, in preparation of their first kill."
"DOTA_Tooltip_ability_item_hd_assassin_veil_Note0"	"Note: <br>Bonus hold one frame time"
"DOTA_Tooltip_ability_item_hd_assassin_veil_bonus_damage"	"+$damage"
"DOTA_Tooltip_modifier_item_hd_assassin_veil_active"                   "Assassin's Creed"
"DOTA_Tooltip_modifier_item_hd_assassin_veil_active_Description"       "Increases critical damage by 100%%" 



"DOTA_Tooltip_ability_item_hd_jasper_daggers"	"Jasper Daggers<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_jasper_daggers_Description"	"<h1>Passive: Frenzy Stab</h1>When you attack an enemy in its back, you can force him into a 1 second stun and in this 1 second, your base attack rate will becomes 0.3 seconds.<br><br>Cooldown: 5 seconds to the same enemy"
"DOTA_Tooltip_ability_item_hd_jasper_daggers_Lore"	"Many characterise the Jasper Circle as a group of assassins for hire... this is a crude oversimplification. Lorlin Lasan's spy ring offers many services to those who can afford them, murder just happens to be the most popular."
"DOTA_Tooltip_ability_item_hd_jasper_daggers_Note0"	"Note: <br>Different equipment carriers share cooldown with the same enemy."
"DOTA_Tooltip_ability_item_hd_jasper_daggers_bonus_agi"	"+$agi"
"DOTA_Tooltip_modifier_item_hd_jasper_daggers_delay"                   "Vigilant"
"DOTA_Tooltip_modifier_item_hd_jasper_daggers_delay_Description"       "Will not be triggered by 'Frenzy Stab'" 






"DOTA_Tooltip_ability_item_hd_god_slaying_emperor_blade"	"Apotheosis Blade<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_god_slaying_emperor_blade_Description"	"<h1>Passive: Apotheosis</h1>Attack can ignore 40%% of the target's positive armor."
"DOTA_Tooltip_ability_item_hd_god_slaying_emperor_blade_Lore"	"Long ago, the Apotheosis Blade was forged with a singular and wicked purpose: to let the wielder kill a god and assume its power. Today, it is but one of many accursed artifacts safely tucked away inside the Burnt Hall of Weeping Rose."
"DOTA_Tooltip_ability_item_hd_god_slaying_emperor_blade_Note0"	"Note: "
"DOTA_Tooltip_ability_item_hd_god_slaying_emperor_blade_bonus_damage"	"+$damage"






"DOTA_Tooltip_ability_item_hd_rose_scepter"	"Rose Scepter<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_rose_scepter_Description"	"<h1>Active: Poor Man's Rose</h1>Plant roses at the target location to continuously emit toxicity, reduce the magic resistance of surrounding enemies, and cause magic damage once a second.<br><br>Duration: 15 seconds<br>Effect Range：600<br>Magic Resistance Reduction：20%% (1%% extra for every 20%% spell damage amp, up to 40%%)<br>Damage: Caster's INT * 1.5+ Max Mana * 8%%"
"DOTA_Tooltip_ability_item_hd_rose_scepter_Lore"	"The Poor Man's Rose is a low-budget and small mass destruction weapon with frightening destructive capabilities. It is cheap, can be mass-produced in short amounts of time, and is favored by small dictatorships."
"DOTA_Tooltip_ability_item_hd_rose_scepter_Note0"	"Note: "
"DOTA_Tooltip_ability_item_hd_rose_scepter_bonus_int"	"+$int"
"DOTA_Tooltip_ability_item_hd_rose_scepter_bonus_spell_damage"	"%+$spell_amp"
"DOTA_Tooltip_modifier_item_hd_rose_scepter_debuff"                   "Poor Man's Rose"
"DOTA_Tooltip_modifier_item_hd_rose_scepter_debuff_Description"       "Magic resistance reduced by %dMODIFIER_PROPERTY_MAGICAL_RESISTANCE_BONUS%%%" 

"DOTA_Tooltip_ability_item_hd_siren_clothing"	"Siren Clothing<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_siren_clothing_Description"	"<h1>Passive: Rip Tide</h1>Your attacks have a 10%% chance to launch a tide, causing physical damage of 30%% of the full attack damage to up to 5 enemies in the surrounding 300 range and reducing their armor by 10, lasts 10 seconds.<br><br>Cooldown time: 0.3 seconds<br>\n<h1>Passive: The Anger of Naga</h1><br>If you are not a Naga and have a teammate is Naga, as long as you wear this item, you will take 25%% additional damage."
"DOTA_Tooltip_ability_item_hd_siren_clothing_Lore"	"The clothes made of the skin of the Naga contain the power of the sea. But remember, unless you are a Naga, you will cause anger from your Naga teammates."
"DOTA_Tooltip_ability_item_hd_siren_clothing_Note0"	"Note: <br>If you have Rip Tide talent, it will produce fusion effect."
"DOTA_Tooltip_ability_item_hd_siren_clothing_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_siren_clothing_bonus_agi"	"+$agi"
"DOTA_HUD_siren_clothing_info1"   "{s:player_name}:What do you mean?"
"DOTA_HUD_siren_clothing_info2"   "{s:player_name}:How dare you!"
"DOTA_HUD_siren_clothing_info3"   "{s:player_name}:……#*%%##%%####%%！"
"DOTA_HUD_siren_clothing_info4"   "{s:player_name}:You'll regret it."
"DOTA_Tooltip_modifier_item_hd_siren_clothing_caster_debuff"                   "The Anger of Naga"
"DOTA_Tooltip_modifier_item_hd_siren_clothing_caster_debuff_Description"       "Take additional %dMODIFIER_PROPERTY_TOOLTIP%%% damage" 
"DOTA_Tooltip_modifier_item_hd_siren_clothing_debuff"                   "Rip Tide"
"DOTA_Tooltip_modifier_item_hd_siren_clothing_debuff_Description"       "Armor reduced by %dMODIFIER_PROPERTY_TOOLTIP%" 




"DOTA_Tooltip_ability_item_hd_rubick_cube2"	"Rubick's Cube V2<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_rubick_cube2_Description"	"<h1>Consumption: Research</h1>To solve the mystery of the Rubik's Cube, you need to have two 'Rubick's Cube V2'. After the puzzle is solved, you can equip items in the neutral item grid."
"DOTA_Tooltip_ability_item_hd_rubick_cube2_Lore"	"abik found a mysterious Rubick..."
"DOTA_Tooltip_ability_item_hd_rubick_cube2_Note0"	"Note: <br>You can use the cube of your teammates"
"DOTA_Tooltip_modifier_item_hd_rubick_cube2_buff"                   "Rubick's Cube V2-Researching"
"DOTA_Tooltip_modifier_item_hd_rubick_cube2_active"                   "Rubick's Cube V2-Researce completed"







"DOTA_Tooltip_ability_item_hd_phoenix_ring"	"Ring of Phoenix<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_phoenix_ring_Lore"	"This is a ring forged by the flame generated when the phoenix was nirvana. It protects the wearer from death."
"DOTA_Tooltip_ability_item_hd_phoenix_ring_Description"	"<h1>Consumption: Integration</h1>Crush the ring to fuse part of the energy with yourself, and you will obtain the nirvana effect permanently (only once)\n<h1>Passive: Nirvana</h1>The effect of the magic bottle is increased by 100%%, and you can recover one point of energy points of the bottle every 25 seconds."
"DOTA_Tooltip_ability_item_hd_phoenix_ring_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_phoenix_ring_bonus_mana"	"+$mana"
"DOTA_Tooltip_ability_item_hd_phoenix_ring_Note0"	"Note: "
"DOTA_Tooltip_modifier_item_hd_phoenix_ring"                   "Nirvana"
"DOTA_Tooltip_modifier_item_hd_phoenix_ring_active"                   "Nirvana"











"DOTA_Tooltip_ability_item_hd_book_of_death_2"	"Book of the Dead<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_book_of_death_2_Description"	"<h1>Passive: Undead Control</h1>Establish a special connection with the undead summoned by yourself. When any unit dies within 1000 range of the summoner, you can draw its soul and give it to all your undead summoned. Increase their full attack damage by 4%% and stack up to 100%%."
"DOTA_Tooltip_ability_item_hd_book_of_death_2_Lore"	"Vanessa wanted to take it to the Burnt Hall. Pierpont wanted it safely locked away with the Sapphire Conclave. It was the Crystal Maiden who suggested that they leave it with Auroth... reluctantly, they agreed."
"DOTA_Tooltip_ability_item_hd_book_of_death_2_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_book_of_death_2_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_book_of_death_2_bonus_summon_intensity"	"%+$summon_intensity"

"DOTA_Tooltip_modifier_item_hd_book_of_death_2_active"                   "Undead Control"
"DOTA_Tooltip_modifier_item_hd_book_of_death_2_active_Description"       "Increase full attack damage by %dMODIFIER_PROPERTY_DAMAGEOUTGOING_PERCENTAGE%%%" 







"DOTA_Tooltip_ability_item_hd_kraken_shell_armor"	"Claken's Armour<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_kraken_shell_armor_Description"	"<h1>Passive: The shield of the North Sea</h1>Record the original value of the damage when taking damage (before the reducetion by armor or magic resistance), every 15 seconds, convert 15%% of the damage taken during this period into a shield (ignore shield break) . The shield lasts for 10 seconds, stack up to 500%% of your maximum HP."
"DOTA_Tooltip_ability_item_hd_kraken_shell_armor_Lore"	"If it entangles the largest warship, it can push the ship into the ocean floor."
"DOTA_Tooltip_ability_item_hd_kraken_shell_armor_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_kraken_shell_armor_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_kraken_shell_armor_bonus_armor"	"+$armor"
"DOTA_Tooltip_modifier_item_hd_kraken_shell_armor_active"	"The shield of the North Sea"



"DOTA_Tooltip_ability_item_hd_head_of_medusa"	"Head of Medusa<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_head_of_medusa_Description"	"<h1>Active: Stone Gaze </h1>It can instantly petrify the enemies within 800 range (including magic immunity targets) and make them take additional physical damage.<br><br><br>Additional physical damage: 60%%<br>Duration:5 Seconds"
"DOTA_Tooltip_ability_item_hd_head_of_medusa_Lore"	"It's the beauty that is worth having, which is the power can change the world."
"DOTA_Tooltip_ability_item_hd_head_of_medusa_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_head_of_medusa_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_hd_head_of_medusa_bonus_agi"	"+$agi"

"DOTA_Tooltip_modifier_item_hd_head_of_medusa_active"                   "Stone Gaze"
"DOTA_Tooltip_modifier_item_hd_head_of_medusa_active_Description"       "Take additional %dMODIFIER_PROPERTY_INCOMING_PHYSICAL_DAMAGE_PERCENTAGE%%% physical damage" 


"DOTA_Tooltip_ability_item_hd_sven_mask"	"Sven's Helmet<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_sven_mask_Description"	"<h1>Passive: Divine Power</h1>Every 1 second, 10%% of the power is accumulated. When the power is accumulated to 500%%, it will start to explode, increases the full attack damage by 40%% in 10 seconds. Each attack will also accumulate 1%% power."
"DOTA_Tooltip_ability_item_hd_sven_mask_Lore"	"The first helmet of the Night Watch Knight accompanied Sven for most of his life. With the awakening in the battle with the Juggernaut, this helmet gained new strength under the influence of the power of God."
"DOTA_Tooltip_ability_item_hd_sven_mask_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_sven_mask_bonus_damage"	"%+$full_damage"

"DOTA_Tooltip_modifier_item_hd_sven_mask"                   "Divine Power"
"DOTA_Tooltip_modifier_item_hd_sven_mask_Description"       "Accumulate energy" 

"DOTA_Tooltip_modifier_item_hd_sven_mask_active"                   "Divine Fury "
"DOTA_Tooltip_modifier_item_hd_sven_mask_active_Description"       "Increased attack damage by %dMODIFIER_PROPERTY_DAMAGEOUTGOING_PERCENTAGE%%%" 





"DOTA_Tooltip_ability_item_hd_shisui"	"Water-breaking Blade · Shisui<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_shisui_Description"	"<h1>Passive: Great Falls</h1>An attack has a 13%% chance to control the water flow and reduce the target's armor by 2 points. Independent stack lasts for 7 seconds, at the same time, the curvature can be used to increased the attack speed of the next attack, which can be increased by 800 points."
"DOTA_Tooltip_ability_item_hd_shisui_Lore"	"A blade that can easily break the water surface is attached with a special force, which can make the water flow fade back like a curvature engine. Therefore, the person skilled in using this blade can also control the water flow."
"DOTA_Tooltip_ability_item_hd_shisui_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_hd_shisui_bonus_attack_speed"	"+$attack"


"DOTA_Tooltip_modifier_item_hd_shisui_debuff"                   "Great Falls"
"DOTA_Tooltip_modifier_item_hd_shisui_debuff_Description"       "Armor reduced by %dMODIFIER_PROPERTY_TOOLTIP%" 



"DOTA_Tooltip_ability_item_hd_horn_of_the_alpha"	"Horn of the Alpha<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_horn_of_the_alpha_Description"	"<h1>Passive: General</h1>After your summon dies, it will provide you a base attack damage bonus. The value=2% of its attack damage. Independent stack lasts for 50 seconds, up to 200."
"DOTA_Tooltip_ability_item_hd_horn_of_the_alpha_Lore"	"Every year, a group of centaurs from the Marrowfell Tribe are chosen to go on 'The Great Hunt'. The goal of this expedition is to test the skill and endurance of the tribe's finest trackers. To these men and women, there is no glory greater than claiming the horn of a Thunderhide Alpha for their own."
"DOTA_Tooltip_ability_item_hd_horn_of_the_alpha_bonus_damage"	"+$base_damage"
"DOTA_Tooltip_ability_item_hd_horn_of_the_alpha_bonus_attack_speed"	"+$attack"
"DOTA_Tooltip_ability_item_hd_horn_of_the_alpha_bonus_summon_intensity"	"%+$summon_intensity"


"DOTA_Tooltip_modifier_item_hd_horn_of_the_alpha_buff"                   "General"
"DOTA_Tooltip_modifier_item_hd_horn_of_the_alpha_buff_Description"       "Basic attack damage increased by %dMODIFIER_PROPERTY_BASEATTACK_BONUSDAMAGE%" 





"DOTA_Tooltip_ability_item_hd_high_priest_robe"	"High Priest's Robe<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_high_priest_robe_Description"	"<h1>Passive: Divine Harmony</h1>When healing a target, generate a temporary shield for it, which can block damage equal to 20%% of the healing value, lasts for 10 seconds, and can stack up to 10 times the target's maximum health."
"DOTA_Tooltip_ability_item_hd_high_priest_robe_Lore"	"The robe worn by the legendary high priest was buried with him after his death. Now that you see this robe again, it means that tomb robberies have occurred. Then all kinds of artifacts owned by the high priest will reappear."
"DOTA_Tooltip_ability_item_hd_high_priest_robe_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_high_priest_robe_heal_receive_amp"	"%+$heal_receive_amp"
"DOTA_Tooltip_ability_item_hd_high_priest_robe_heal_amp"	"%+$heal_amp"
"DOTA_Tooltip_ability_item_hd_high_priest_robe_bonus_int"	"+$int"

"DOTA_Tooltip_modifier_item_hd_high_priest_robe_buff"                   "Divine Harmony"



"DOTA_Tooltip_ability_item_hd_advanced_keen_optic"	"Advanced Keen Pptic<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_advanced_keen_optic_Lore"	"The supreme craft crystallization of dwarf craftsmen."
"DOTA_Tooltip_ability_item_hd_advanced_keen_optic_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_advanced_keen_optic_attack_range"	"+$attack_range"
"DOTA_Tooltip_ability_item_hd_advanced_keen_optic_cast_range"	"+$cast_range"


"DOTA_Tooltip_ability_item_hd_tears_of_aquastar"	"Tears of Blue Star<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_tears_of_aquastar_Lore"	"The ring cast by the essence extracted from the Star of Life contains powerful natural power. It is said that this ring has some advanced usage, but it is rarely known."
"DOTA_Tooltip_ability_item_hd_tears_of_aquastar_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_tears_of_aquastar_Description"	"<h1>Active: Guard</h1>You can guard a designated target. When it receives fatal damage, it can be directly immune to the damage and restore to the full health state and enter the invincible state for 2 seconds. It has 5 energy points initially and can be triggered for 5 times. When there is no energy point, it will change to 15%% trigger probability.<br><br>The same unit can only be affected by one ring. Repeated use has no effect."
"DOTA_Tooltip_ability_item_hd_tears_of_aquastar_bonus_health"	"+$health"



"DOTA_Tooltip_modifier_item_hd_tears_of_aquastar_active"                   "Guard"
"DOTA_Tooltip_modifier_item_hd_tears_of_aquastar_active_Description"       "You are protected" 





"DOTA_Tooltip_ability_item_hd_wingfall_hammer"	"Wingfall Hammer<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_wingfall_hammer_Description"	"<h1>Passive: Omnisighter</h1>When attacking the enemy, take the target as the center and cause healing effect to the friendly units within 400 range. The healing value is equal to 75%% of the damage."
"DOTA_Tooltip_ability_item_hd_wingfall_hammer_Lore"	"The Allseeing One anointed this hammer, giving its wielder the strength to bolster their allies and crush their enemies."
"DOTA_Tooltip_ability_item_hd_wingfall_hammer_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_wingfall_hammer_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_hd_wingfall_hammer_bonus_str"	"+$str"


"DOTA_Tooltip_ability_item_hd_tesla_high_energy_gun"	"Tesla High-Energy Cannon<font color=\"#777777\"> - Fifth Tier</font>"
"DOTA_Tooltip_ability_item_hd_tesla_high_energy_gun_Description"	"<h1>Active: High-Energy Blast</h1>Deals physical damage equal to the user's full attack power * %damage_preatk% to enemies in a straight line in the designated direction, and reduces the physical damage resistance of hit enemies by %active_incoming%%% for %duration% seconds.<br><h1>Passive: Lightweight Blast</h1>Triggers an active effect with only %index%%%% of the damage upon attacking, with a maximum trigger once every %cd% seconds.<br><h1>Passive: Artillery Correction</h1>Each point of extra attack range provides %range_damage% attack power for the holder.<br><font color=\"#606060\">The damage reduction effect occurs before dealing damage.</font>"
"DOTA_Tooltip_ability_item_hd_tesla_high_energy_gun_Lore"	"An energy weapon crafted from a special material, the craftsmanship of which even the most skilled dwarf artisans cannot comprehend."
"DOTA_Tooltip_ability_item_hd_tesla_high_energy_gun_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_hd_tesla_high_energy_gun_bonus_attack_range"	"+ Attack Range (Ranged Only)"

"DOTA_Tooltip_ability_item_hd_bogduggs_lucky_femur"	"Bogduggs Lucky Femur<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_bogduggs_lucky_femur_Description"	"<h1>Passive: Good Luck</h1>After casting a refreshable skill, you have a %refresh_chance%% chance to refresh it immediately."
"DOTA_Tooltip_ability_item_hd_bogduggs_lucky_femur_Lore"	"Once more!"
"DOTA_Tooltip_ability_item_hd_bogduggs_lucky_femur_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_bogduggs_lucky_femur_bonus_int"	"+$int"
"DOTA_Tooltip_ability_item_hd_bogduggs_lucky_femur_bonus_attack_speed"	"+$attack"
"DOTA_Tooltip_ability_item_hd_bogduggs_lucky_femur_probability"	"%+$probability"
"DOTA_Tooltip_ability_item_hd_bogduggs_lucky_femur_bonus_attribute"	"+$all_attribute"



"DOTA_Tooltip_ability_item_hd_siltbreaker_rhyzik_eye"	"Rhyzik Eye<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_siltbreaker_rhyzik_eye_Description"	"<h1>Passive: Evil's Heart</h1>Increase outgoing damage %bonus_damage%% and reduce the damage taken %bonus_resist%% .\n<h1>Active:Evil Devil</h1>:Increase outgoing damage %bonus_damage_2%% agian but increase the damage taken %bonus_resist_2%% ."
"DOTA_Tooltip_ability_item_hd_siltbreaker_rhyzik_eye_Lore"	"There is power in the eyes of the corrupt."
"DOTA_Tooltip_ability_item_hd_siltbreaker_rhyzik_eye_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_siltbreaker_rhyzik_eye_bonus_attribute"	"+$all_attribute"
"DOTA_Tooltip_ability_item_hd_siltbreaker_rhyzik_eye_bonus_mana_regen"	"+$mana_regen"
"DOTA_Tooltip_ability_item_hd_siltbreaker_rhyzik_eye_bonus_health_regen"	"+$hp_regen"
"DOTA_Tooltip_modifier_item_hd_siltbreaker_rhyzik_eye_bonus_health_regen"	"Youuuuurrrreeeee Minnneeeee....."



"DOTA_Tooltip_ability_item_hd_ultimate_scepter"	"Aghanim's Scepter<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_ultimate_scepter_Description"	"<h1>Active: Aghanim's Blessing</h1>Doubles the passive bonus effect in 5 seconds.<br>\n<h1>Passive: Blessing</h1>The Advanced ability learned by Rubick will take the current level +4 when calculating the base value bonus."
"DOTA_Tooltip_ability_item_hd_ultimate_scepter_Lore"	"The scepter of a wizard with demigod-like powers."
"DOTA_Tooltip_ability_item_hd_ultimate_scepter_Note0"	"Note:"

"DOTA_Tooltip_modifier_item_hd_ultimate_scepter_active"                   "Aghanim's Blessing"









"DOTA_Tooltip_ability_item_hd_selecter_terminal"	"Selecter Terminal<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_selecter_terminal_Description"	"<h1>Active: Selected</h1> Designate a friendly hero as the tester. After killing 100 enemies, gain a bonus effect based on target's primary attribute:<br><font color=\"#d9534f\">Strength:</font>Permanently gain a health bonus of strength * 3.(Stack up to strength * 10)<br><font color=\"#5cb85c\">Agility:</font>Permanently gains a base attack damage bonus of agility * 0.12. (stack up to agility * 0.4)<br><font color=\"#5bc0de\">Intelligence:</font>Permanently gain a spell damage amp bonus of 0.04%% intelligence. (Stack up to 0.13% intelligence)<br><br>Note: Only one friendly unit can be selected at the same time."
"DOTA_Tooltip_ability_item_hd_selecter_terminal_Lore"	"Sometimes , even a star needs a little help to shine bright."
"DOTA_Tooltip_ability_item_hd_selecter_terminal_Note0"	"Note:<br>Can be selected by multiple terminals simultaneously.<br>Universal heroes gain all effects, but only stack 50%% each time."



"DOTA_Tooltip_modifier_item_hd_selecter_terminal_active"                   "Selected"
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_str"                   "Selecter Terminal"
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_str_Description"       "Health increased by %dMODIFIER_PROPERTY_HEALTH_BONUS%" 
